venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Wembley Arena,,China,,,,,https://www.google.com/maps/search/?api=1&query=Wembley+Arena%2C+China,12500,12500,[],[],[],true,https://www.ovoarena.co.uk/your-visit/booking-information,,,"official_site_links={'contact_url': 'https://www.ovoarena.co.uk/contact', 'events_url': 'https://www.ovoarena.co.uk/events'}","[""https://en.wikipedia.org/wiki/Wembley_Arena"",""https://www.wikidata.org/wiki/Q815571"",""https://www.wikidata.org/wiki/Q815571#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Wembley+Arena%2C+China&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q815571#P856"",""https://www.ovoarena.co.uk/contact"",""https://www.ovoarena.co.uk/events"",""https://www.ovoarena.co.uk/your-visit/booking-information"",""https://www.eventbrite.com/d/china/Wembley+Arena++China"",""https://www.ticketmaster.com/search?q=Wembley+Arena++China""]"
2024 in China,澳門 Macau,China,,"中華人民共和國外交部駐澳門特別行政區特派員公署 Comissariado do Ministério dos Negócios Estrangeiros da República Popular da China na Região Administrativa Especial de Macau, 大堂區 Sé, 澳門 Macau, 中国",22.1957174,113.5529375,"https://www.google.com/maps?q=22.1957174,113.5529375",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/2024_in_China"",""https://www.wikidata.org/wiki/Q123630841"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2024+in+China%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/2024+in+China+%E6%BE%B3%E9%96%80+Macau+China"",""https://www.ticketmaster.com/search?q=2024+in+China+%E6%BE%B3%E9%96%80+Macau+China""]"
Alassane Ouattara Stadium,,China,stadium,,,,https://www.google.com/maps/search/?api=1&query=Alassane+Ouattara+Stadium%2C+China,60000,60000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Alassane_Ouattara_Stadium"",""https://www.wikidata.org/wiki/Q28404333"",""https://www.wikidata.org/wiki/Q28404333#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Alassane+Ouattara+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Alassane+Ouattara+Stadium++China"",""https://www.ticketmaster.com/search?q=Alassane+Ouattara+Stadium++China""]"
Arena,香港 Hong Kong,China,,"Arena, 35, 海傍街 Praya Street, 長洲 Cheung Chau, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国",22.20813,114.028881,"https://www.google.com/maps?q=22.20813,114.028881",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Arena"",""https://www.wikidata.org/wiki/Q641226"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Arena%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Arena+%E9%A6%99%E6%B8%AF+Hong+Kong+China"",""https://www.ticketmaster.com/search?q=Arena+%E9%A6%99%E6%B8%AF+Hong+Kong+China""]"
Arena football,昆明市,China,,"圣埃足球俱乐部, 茶园路, 青云街道, 盘龙区, 昆明市, 云南省, 650000, 中国",25.081989,102.7646568,"https://www.google.com/maps?q=25.081989,102.7646568",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Arena_football"",""https://www.wikidata.org/wiki/Q1358545"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Arena+football%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Arena+football+%E6%98%86%E6%98%8E%E5%B8%82+China"",""https://www.ticketmaster.com/search?q=Arena+football+%E6%98%86%E6%98%8E%E5%B8%82+China""]"
Atatürk Olympic Stadium,,China,,,,,https://www.google.com/maps/search/?api=1&query=Atat%C3%BCrk+Olympic+Stadium%2C+China,80597,80597,[],[],[],true,http://ataturkolimpiyatstadi.gov.tr,,,,"[""https://en.wikipedia.org/wiki/Atatürk_Olympic_Stadium"",""https://www.wikidata.org/wiki/Q221122"",""https://www.wikidata.org/wiki/Q221122#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Atat%C3%BCrk+Olympic+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q221122#P856"",""https://www.eventbrite.com/d/china/Atat%C3%BCrk+Olympic+Stadium++China"",""https://www.ticketmaster.com/search?q=Atat%C3%BCrk+Olympic+Stadium++China""]"
Beihang University Gymnasium,,China,arena,,,,https://www.google.com/maps/search/?api=1&query=Beihang+University+Gymnasium%2C+China,5400,5400,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Beihang_University_Gymnasium"",""https://www.wikidata.org/wiki/Q2983434"",""https://www.wikidata.org/wiki/Q2983434#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Beihang+University+Gymnasium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Beihang+University+Gymnasium++China"",""https://www.ticketmaster.com/search?q=Beihang+University+Gymnasium++China""]"
Beijing Institute of Technology Gymnasium,,China,arena,,,,https://www.google.com/maps/search/?api=1&query=Beijing+Institute+of+Technology+Gymnasium%2C+China,5000,5000,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Beijing_Institute_of_Technology_Gymnasium"",""https://www.wikidata.org/wiki/Q2670814"",""https://www.wikidata.org/wiki/Q2670814#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Beijing+Institute+of+Technology+Gymnasium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Beijing+Institute+of+Technology+Gymnasium++China"",""https://www.ticketmaster.com/search?q=Beijing+Institute+of+Technology+Gymnasium++China""]"
Beilun Gymnasium,,China,arena,,,,https://www.google.com/maps/search/?api=1&query=Beilun+Gymnasium%2C+China,8000,8000,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Beilun_Gymnasium"",""https://www.wikidata.org/wiki/Q3637523"",""https://www.wikidata.org/wiki/Q3637523#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Beilun+Gymnasium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Beilun+Gymnasium++China"",""https://www.ticketmaster.com/search?q=Beilun+Gymnasium++China""]"
Bingu National Stadium,,China,stadium,,,,https://www.google.com/maps/search/?api=1&query=Bingu+National+Stadium%2C+China,41100,41100,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Bingu_National_Stadium"",""https://www.wikidata.org/wiki/Q28457050"",""https://www.wikidata.org/wiki/Q28457050#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bingu+National+Stadium%2C+China&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/china/Bingu+National+Stadium++China"",""https://www.ticketmaster.com/search?q=Bingu+National+Stadium++China""]"
