venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
2024 World Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2024+World+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/WorldAthletics,,,"official_site_links={'contact_url': 'https://www.worldathletics.org/about-iaaf/contact-us', 'events_url': 'https://worldathletics.org/competitions/world-athletics-indoor-championships/world-athletics-indoor-championships-7180312/event-calendar'}","[""https://en.wikipedia.org/wiki/2024_World_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q111308156"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2024+World+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q111308156#P856"",""https://www.worldathletics.org/about-iaaf/contact-us"",""https://worldathletics.org/competitions/world-athletics-indoor-championships/world-athletics-indoor-championships-7180312/event-calendar"",""https://www.facebook.com/WorldAthletics"",""https://www.eventbrite.com/d/netherlands/2024+World+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2024+World+Athletics+Indoor+Championships++Netherlands""]"
2025 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2025+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/Apeldoorn2025/,,,official_site_links={'contact_url': 'https://apeldoorn2025.nl/over/contact-faq/'},"[""https://en.wikipedia.org/wiki/2025_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q115415567"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2025+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q115415567#P856"",""https://apeldoorn2025.nl/over/contact-faq/"",""https://www.facebook.com/Apeldoorn2025/"",""https://www.eventbrite.com/d/netherlands/2025+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2025+European+Athletics+Indoor+Championships++Netherlands""]"
29th Fantasia International Film Festival,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=29th+Fantasia+International+Film+Festival%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/FantasiaFilmFestival,,,"official_site_links={'contact_url': 'https://fantasiafestival.com/en/contact', 'events_url': 'https://fantasiafestival.com/en/festival-2025/special-events'}","[""https://en.wikipedia.org/wiki/29th_Fantasia_International_Film_Festival"",""https://www.wikidata.org/wiki/Q134963529"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=29th+Fantasia+International+Film+Festival%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q134963529#P856"",""https://fantasiafestival.com/en/contact"",""https://fantasiafestival.com/en/festival-2025/special-events"",""https://www.facebook.com/FantasiaFilmFestival"",""https://www.eventbrite.com/d/netherlands/29th+Fantasia+International+Film+Festival++Netherlands"",""https://www.ticketmaster.com/search?q=29th+Fantasia+International+Film+Festival++Netherlands""]"
Akhnaton (music venue),,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Akhnaton+%28music+venue%29%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/AkhnatonAms,,,official_site_links={'contact_url': 'https://akhnaton.nl/contact/'},"[""https://en.wikipedia.org/wiki/Akhnaton_(music_venue)"",""https://www.wikidata.org/wiki/Q95627543"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Akhnaton+%28music+venue%29%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q95627543#P856"",""https://akhnaton.nl/contact/"",""https://www.facebook.com/AkhnatonAms"",""https://www.eventbrite.com/d/netherlands/Akhnaton+%28music+venue%29++Netherlands"",""https://www.ticketmaster.com/search?q=Akhnaton+%28music+venue%29++Netherlands""]"
Anna Fedorova,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Anna+Fedorova%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/annapianist,,,"official_site_links={'contact_url': 'https://www.annafedorova.com/contact', 'events_url': 'https://www.annafedorova.com/calendar'}","[""https://en.wikipedia.org/wiki/Anna_Fedorova"",""https://www.wikidata.org/wiki/Q125885"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Anna+Fedorova%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q125885#P856"",""https://www.annafedorova.com/contact"",""https://www.annafedorova.com/calendar"",""https://www.facebook.com/annapianist"",""https://www.eventbrite.com/d/netherlands/Anna+Fedorova++Netherlands"",""https://www.ticketmaster.com/search?q=Anna+Fedorova++Netherlands""]"
Cricket World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Cricket+World+Cup%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/icc,,,"official_site_links={'contact_url': 'http://www.cricketworldcup.com/about/contact-us/icc-contact-details', 'events_url': 'http://www.cricketworldcup.com/icc-events'}","[""https://en.wikipedia.org/wiki/Cricket_World_Cup"",""https://www.wikidata.org/wiki/Q192202"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Cricket+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q192202#P856"",""http://www.cricketworldcup.com/about/contact-us/icc-contact-details"",""http://www.cricketworldcup.com/icc-events"",""https://www.facebook.com/icc"",""https://www.eventbrite.com/d/netherlands/Cricket+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=Cricket+World+Cup++Netherlands""]"
Dancing on the Edge Festival,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Dancing+on+the+Edge+Festival%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/DancingotEdge,,,official_site_links={'contact_url': 'https://dancingontheedge.nl/contact/'},"[""https://en.wikipedia.org/wiki/Dancing_on_the_Edge_Festival"",""https://www.wikidata.org/wiki/Q30644087"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Dancing+on+the+Edge+Festival%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q30644087#P856"",""https://dancingontheedge.nl/contact/"",""https://www.facebook.com/DancingotEdge"",""https://www.eventbrite.com/d/netherlands/Dancing+on+the+Edge+Festival++Netherlands"",""https://www.ticketmaster.com/search?q=Dancing+on+the+Edge+Festival++Netherlands""]"
European Arenas Association,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=European+Arenas+Association%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/EuropeanArenas,,,official_site_links={'contact_url': 'https://europeanarenas.com/contact/'},"[""https://en.wikipedia.org/wiki/European_Arenas_Association"",""https://www.wikidata.org/wiki/Q3734823"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=European+Arenas+Association%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q3734823#P856"",""https://europeanarenas.com/contact/"",""https://www.facebook.com/EuropeanArenas"",""https://www.eventbrite.com/d/netherlands/European+Arenas+Association++Netherlands"",""https://www.ticketmaster.com/search?q=European+Arenas+Association++Netherlands""]"
Farewell Yellow Brick Road,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Farewell+Yellow+Brick+Road%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/EltonJohn,,,official_site_links={'contact_url': 'http://www.eltonjohn.com/contact/'},"[""https://en.wikipedia.org/wiki/Farewell_Yellow_Brick_Road"",""https://www.wikidata.org/wiki/Q48815789"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Farewell+Yellow+Brick+Road%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q48815789#P856"",""http://www.eltonjohn.com/contact/"",""https://www.facebook.com/EltonJohn"",""https://www.eventbrite.com/d/netherlands/Farewell+Yellow+Brick+Road++Netherlands"",""https://www.ticketmaster.com/search?q=Farewell+Yellow+Brick+Road++Netherlands""]"
George Sluizer,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=George+Sluizer%2C+Netherlands,,,[],[],[],true,http://www.georgesluizer.com/,,,official_site_links={'contact_url': 'http://www.georgesluizer.com/06-Contact.htm'},"[""https://en.wikipedia.org/wiki/George_Sluizer"",""https://www.wikidata.org/wiki/Q345994"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=George+Sluizer%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q345994#P856"",""http://www.georgesluizer.com/06-Contact.htm"",""http://www.georgesluizer.com/"",""https://www.eventbrite.com/d/netherlands/George+Sluizer++Netherlands"",""https://www.ticketmaster.com/search?q=George+Sluizer++Netherlands""]"
Maayan Licht,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Maayan+Licht%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/maayan.licht/,,,official_site_links={'events_url': 'https://www.bayreuthbaroque.de/events/federico-fiorio-maayan-licht-dennis-orellana-en/'},"[""https://en.wikipedia.org/wiki/Maayan_Licht"",""https://www.wikidata.org/wiki/Q135006479"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Maayan+Licht%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q135006479#P856"",""https://www.bayreuthbaroque.de/events/federico-fiorio-maayan-licht-dennis-orellana-en/"",""https://www.facebook.com/maayan.licht/"",""https://www.eventbrite.com/d/netherlands/Maayan+Licht++Netherlands"",""https://www.ticketmaster.com/search?q=Maayan+Licht++Netherlands""]"
Monsters of Rock,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Monsters+of+Rock%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/monstersofrockofficial,,,official_site_links={'contact_url': 'https://www.themonstersofrock.com/contact'},"[""https://en.wikipedia.org/wiki/Monsters_of_Rock"",""https://www.wikidata.org/wiki/Q749420"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Monsters+of+Rock%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q749420#P856"",""https://www.themonstersofrock.com/contact"",""https://www.facebook.com/monstersofrockofficial"",""https://www.eventbrite.com/d/netherlands/Monsters+of+Rock++Netherlands"",""https://www.ticketmaster.com/search?q=Monsters+of+Rock++Netherlands""]"
National Music Centre,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=National+Music+Centre%2C+Netherlands,,,[],[],[],true,https://amplify.nmc.ca/video/ohsotokino-trent-agecoutay-honours-family-legacy-on-new-song/,,,official_site_links={'contact_url': 'https://amplify.nmc.ca/contact/'},"[""https://en.wikipedia.org/wiki/National_Music_Centre"",""https://www.wikidata.org/wiki/Q18167808"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=National+Music+Centre%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q18167808#P856"",""https://amplify.nmc.ca/contact/"",""https://amplify.nmc.ca/video/ohsotokino-trent-agecoutay-honours-family-legacy-on-new-song/"",""https://www.eventbrite.com/d/netherlands/National+Music+Centre++Netherlands"",""https://www.ticketmaster.com/search?q=National+Music+Centre++Netherlands""]"
Netherlands,,Netherlands,,Nederland,52.2434979,5.6343227,"https://www.google.com/maps?q=52.2434979,5.6343227",,,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Netherlands"",""https://www.wikidata.org/wiki/Q55"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Netherlands++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands++Netherlands""]"
Netherlands national football team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Netherlands+national+football+team%2C+Netherlands,,,[],[],[],true,http://www.facebook.com/onsoranje,,,official_site_links={'contact_url': 'https://www.onsoranje.nl/over-ons/contact'},"[""https://en.wikipedia.org/wiki/Netherlands_national_football_team"",""https://www.wikidata.org/wiki/Q47050"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands+national+football+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q47050#P856"",""https://www.onsoranje.nl/over-ons/contact"",""http://www.facebook.com/onsoranje"",""https://www.eventbrite.com/d/netherlands/Netherlands+national+football+team++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands+national+football+team++Netherlands""]"
Netherlands women's national field hockey team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Netherlands+women%27s+national+field+hockey+team%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/KNHB.NL,,,official_site_links={'contact_url': 'https://www.knhb.nl/contact'},"[""https://en.wikipedia.org/wiki/Netherlands_women's_national_field_hockey_team"",""https://www.wikidata.org/wiki/Q1808539"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands+women%27s+national+field+hockey+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1808539#P856"",""https://www.knhb.nl/contact"",""https://www.facebook.com/KNHB.NL"",""https://www.eventbrite.com/d/netherlands/Netherlands+women%27s+national+field+hockey+team++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands+women%27s+national+field+hockey+team++Netherlands""]"
Netherlands women's national football team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Netherlands+women%27s+national+football+team%2C+Netherlands,,,[],[],[],true,http://www.facebook.com/onsoranje,,,official_site_links={'contact_url': 'https://www.onsoranje.nl/over-ons/contact'},"[""https://en.wikipedia.org/wiki/Netherlands_women's_national_football_team"",""https://www.wikidata.org/wiki/Q841563"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Netherlands+women%27s+national+football+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q841563#P856"",""https://www.onsoranje.nl/over-ons/contact"",""http://www.facebook.com/onsoranje"",""https://www.eventbrite.com/d/netherlands/Netherlands+women%27s+national+football+team++Netherlands"",""https://www.ticketmaster.com/search?q=Netherlands+women%27s+national+football+team++Netherlands""]"
Snarky Puppy,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Snarky+Puppy%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/snarkypuppy,,,official_site_links={'contact_url': 'https://www.snarkypuppy.com/about#contact-area'},"[""https://en.wikipedia.org/wiki/Snarky_Puppy"",""https://www.wikidata.org/wiki/Q7547407"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Snarky+Puppy%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7547407#P856"",""https://www.snarkypuppy.com/about#contact-area"",""https://www.facebook.com/snarkypuppy"",""https://www.eventbrite.com/d/netherlands/Snarky+Puppy++Netherlands"",""https://www.ticketmaster.com/search?q=Snarky+Puppy++Netherlands""]"
The Viper Room,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=The+Viper+Room%2C+Netherlands,,,[],[],[],true,https://www.viperroom.com/booking.php,,,"official_site_links={'contact_url': 'https://www.viperroom.com/contact.php', 'events_url': 'https://www.viperroom.com/calendar.php'}","[""https://en.wikipedia.org/wiki/The_Viper_Room"",""https://www.wikidata.org/wiki/Q1303059"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=The+Viper+Room%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1303059#P856"",""https://www.viperroom.com/contact.php"",""https://www.viperroom.com/calendar.php"",""https://www.viperroom.com/booking.php"",""https://www.eventbrite.com/d/netherlands/The+Viper+Room++Netherlands"",""https://www.ticketmaster.com/search?q=The+Viper+Room++Netherlands""]"
VRA Amsterdam Cricket Ground,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=VRA+Amsterdam+Cricket+Ground%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/vracricketclub,,,official_site_links={'contact_url': 'http://www.vra.nl/over/contactpersonen'},"[""https://en.wikipedia.org/wiki/VRA_Amsterdam_Cricket_Ground"",""https://www.wikidata.org/wiki/Q7907474"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=VRA+Amsterdam+Cricket+Ground%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7907474#P856"",""http://www.vra.nl/over/contactpersonen"",""https://www.facebook.com/vracricketclub"",""https://www.eventbrite.com/d/netherlands/VRA+Amsterdam+Cricket+Ground++Netherlands"",""https://www.ticketmaster.com/search?q=VRA+Amsterdam+Cricket+Ground++Netherlands""]"
West Indies cricket team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=West+Indies+cricket+team%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/windiescricket/,,,official_site_links={'contact_url': 'https://www.windiescricket.com/contact/'},"[""https://en.wikipedia.org/wiki/West_Indies_cricket_team"",""https://www.wikidata.org/wiki/Q912881"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=West+Indies+cricket+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q912881#P856"",""https://www.windiescricket.com/contact/"",""https://www.facebook.com/windiescricket/"",""https://www.eventbrite.com/d/netherlands/West+Indies+cricket+team++Netherlands"",""https://www.ticketmaster.com/search?q=West+Indies+cricket+team++Netherlands""]"
Within Temptation,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Within+Temptation%2C+Netherlands,,,[],[],[],true,http://www.within-temptation.com/,,,official_site_links={'contact_url': 'https://www.within-temptation.com/pages/contact'},"[""https://en.wikipedia.org/wiki/Within_Temptation"",""https://www.wikidata.org/wiki/Q57138"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Within+Temptation%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q57138#P856"",""https://www.within-temptation.com/pages/contact"",""http://www.within-temptation.com/"",""https://www.eventbrite.com/d/netherlands/Within+Temptation++Netherlands"",""https://www.ticketmaster.com/search?q=Within+Temptation++Netherlands""]"
2010 FIFA World Cup,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2010+FIFA+World+Cup%2C+Netherlands,,,[],[],[],true,http://www.fifa.com/worldcup/archive/southafrica2010/,,,,"[""https://en.wikipedia.org/wiki/2010_FIFA_World_Cup"",""https://www.wikidata.org/wiki/Q176883"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2010+FIFA+World+Cup%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q176883#P856"",""https://www.eventbrite.com/d/netherlands/2010+FIFA+World+Cup++Netherlands"",""https://www.ticketmaster.com/search?q=2010+FIFA+World+Cup++Netherlands""]"
2013 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2013+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],true,http://www.goteborg2013.com/,,,,"[""https://en.wikipedia.org/wiki/2013_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q1814387"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2013+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1814387#P856"",""https://www.eventbrite.com/d/netherlands/2013+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2013+European+Athletics+Indoor+Championships++Netherlands""]"
2014 IAAF World Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2014+IAAF+World+Indoor+Championships%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/pages/Sopot-2014/432294890190703,,,,"[""https://en.wikipedia.org/wiki/2014_IAAF_World_Indoor_Championships"",""https://www.wikidata.org/wiki/Q1814406"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2014+IAAF+World+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1814406#P856"",""https://www.eventbrite.com/d/netherlands/2014+IAAF+World+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2014+IAAF+World+Indoor+Championships++Netherlands""]"
2021 European Athletics Indoor Championships,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=2021+European+Athletics+Indoor+Championships%2C+Netherlands,,,[],[],[],true,https://www.torun2021.pl,,,,"[""https://en.wikipedia.org/wiki/2021_European_Athletics_Indoor_Championships"",""https://www.wikidata.org/wiki/Q60845946"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=2021+European+Athletics+Indoor+Championships%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q60845946#P856"",""https://www.eventbrite.com/d/netherlands/2021+European+Athletics+Indoor+Championships++Netherlands"",""https://www.ticketmaster.com/search?q=2021+European+Athletics+Indoor+Championships++Netherlands""]"
78th Locarno Film Festival,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=78th+Locarno+Film+Festival%2C+Netherlands,,,[],[],[],true,https://www.locarnofestival.ch/home.html,,,,"[""https://en.wikipedia.org/wiki/78th_Locarno_Film_Festival"",""https://www.wikidata.org/wiki/Q134933794"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=78th+Locarno+Film+Festival%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q134933794#P856"",""https://www.eventbrite.com/d/netherlands/78th+Locarno+Film+Festival++Netherlands"",""https://www.ticketmaster.com/search?q=78th+Locarno+Film+Festival++Netherlands""]"
Afghanistan national cricket team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Afghanistan+national+cricket+team%2C+Netherlands,,,[],[],[],true,http://www.cricket.af/acb-national-team,,,,"[""https://en.wikipedia.org/wiki/Afghanistan_national_cricket_team"",""https://www.wikidata.org/wiki/Q86477"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Afghanistan+national+cricket+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q86477#P856"",""https://www.eventbrite.com/d/netherlands/Afghanistan+national+cricket+team++Netherlands"",""https://www.ticketmaster.com/search?q=Afghanistan+national+cricket+team++Netherlands""]"
Andrey X,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Andrey+X%2C+Netherlands,,,[],[],[],true,https://www.andreyx.com,,,,"[""https://en.wikipedia.org/wiki/Andrey_X"",""https://www.wikidata.org/wiki/Q130274598"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Andrey+X%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q130274598#P856"",""https://www.eventbrite.com/d/netherlands/Andrey+X++Netherlands"",""https://www.ticketmaster.com/search?q=Andrey+X++Netherlands""]"
Artists4Ceasefire,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Artists4Ceasefire%2C+Netherlands,,,[],[],[],true,https://www.artists4ceasefire.org/,,,,"[""https://en.wikipedia.org/wiki/Artists4Ceasefire"",""https://www.wikidata.org/wiki/Q124822494"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Artists4Ceasefire%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q124822494#P856"",""https://www.eventbrite.com/d/netherlands/Artists4Ceasefire++Netherlands"",""https://www.ticketmaster.com/search?q=Artists4Ceasefire++Netherlands""]"
Bonaire national football team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Bonaire+national+football+team%2C+Netherlands,,,[],[],[],true,https://www.ffboneiru.com/,,,,"[""https://en.wikipedia.org/wiki/Bonaire_national_football_team"",""https://www.wikidata.org/wiki/Q2474418"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bonaire+national+football+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2474418#P856"",""https://www.eventbrite.com/d/netherlands/Bonaire+national+football+team++Netherlands"",""https://www.ticketmaster.com/search?q=Bonaire+national+football+team++Netherlands""]"
Brendan Fraser,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Brendan+Fraser%2C+Netherlands,,,[],[],[],true,http://www.brendanfraser.com,,,,"[""https://en.wikipedia.org/wiki/Brendan_Fraser"",""https://www.wikidata.org/wiki/Q193555"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Brendan+Fraser%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q193555#P856"",""https://www.eventbrite.com/d/netherlands/Brendan+Fraser++Netherlands"",""https://www.ticketmaster.com/search?q=Brendan+Fraser++Netherlands""]"
Curaçao national football team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Cura%C3%A7ao+national+football+team%2C+Netherlands,,,[],[],[],true,https://www.ffk.cw/,,,,"[""https://en.wikipedia.org/wiki/Curaçao_national_football_team"",""https://www.wikidata.org/wiki/Q729640"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Cura%C3%A7ao+national+football+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q729640#P856"",""https://www.eventbrite.com/d/netherlands/Cura%C3%A7ao+national+football+team++Netherlands"",""https://www.ticketmaster.com/search?q=Cura%C3%A7ao+national+football+team++Netherlands""]"
Eden Gardens,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Eden+Gardens%2C+Netherlands,68000,68000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eden_Gardens"",""https://www.wikidata.org/wiki/Q2035004"",""https://www.wikidata.org/wiki/Q2035004#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eden+Gardens%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Eden+Gardens++Netherlands"",""https://www.ticketmaster.com/search?q=Eden+Gardens++Netherlands""]"
FIFA Women's World Ranking,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=FIFA+Women%27s+World+Ranking%2C+Netherlands,,,[],[],[],true,https://www.fifa.com/fifa-world-ranking/women,,,,"[""https://en.wikipedia.org/wiki/FIFA_Women's_World_Ranking"",""https://www.wikidata.org/wiki/Q913501"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=FIFA+Women%27s+World+Ranking%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q913501#P856"",""https://www.eventbrite.com/d/netherlands/FIFA+Women%27s+World+Ranking++Netherlands"",""https://www.ticketmaster.com/search?q=FIFA+Women%27s+World+Ranking++Netherlands""]"
Hazelaarweg Stadion,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=Hazelaarweg+Stadion%2C+Netherlands,10000,10000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Hazelaarweg_Stadion"",""https://www.wikidata.org/wiki/Q3509191"",""https://www.wikidata.org/wiki/Q3509191#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Hazelaarweg+Stadion%2C+Netherlands&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/netherlands/Hazelaarweg+Stadion++Netherlands"",""https://www.ticketmaster.com/search?q=Hazelaarweg+Stadion++Netherlands""]"
India national cricket team,,Netherlands,,,,,https://www.google.com/maps/search/?api=1&query=India+national+cricket+team%2C+Netherlands,,,[],[],[],true,https://www.facebook.com/IndianCricketTeam/,,,,"[""https://en.wikipedia.org/wiki/India_national_cricket_team"",""https://www.wikidata.org/wiki/Q1143793"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=India+national+cricket+team%2C+Netherlands&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1143793#P856"",""https://www.eventbrite.com/d/netherlands/India+national+cricket+team++Netherlands"",""https://www.ticketmaster.com/search?q=India+national+cricket+team++Netherlands""]"
