venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Dietmar-Hopp-Stadion,Sinsheim,Germany,stadium,"Dietmar-Hopp-Stadion, Peter-Hofmann-Weg, Hoffenheim, Sinsheim, VVG der Stadt Sinsheim, Rhein-Neckar-Kreis, Baden-Württemberg, 74889, Deutschland",49.2782944,8.8422013,"https://www.google.com/maps?q=49.2782944,8.8422013",6350,6350,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Dietmar-Hopp-Stadion"",""https://www.wikidata.org/wiki/Q470396"",""https://www.wikidata.org/wiki/Q470396#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Dietmar-Hopp-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Dietmar-Hopp-Stadion+Sinsheim+Germany"",""https://www.ticketmaster.com/search?q=Dietmar-Hopp-Stadion+Sinsheim+Germany""]"
Donaustadion,Ulm,Germany,stadium,"Donaustadion, Rußstraße, Arbeitersiedlung Untere Bleiche, Oststadt, Ulm, Baden-Württemberg, 89073, Deutschland",48.4045157,10.0093867,"https://www.google.com/maps?q=48.4045157,10.0093867",19500,19500,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Donaustadion"",""https://www.wikidata.org/wiki/Q322858"",""https://www.wikidata.org/wiki/Q322858#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Donaustadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Donaustadion+Ulm+Germany"",""https://www.ticketmaster.com/search?q=Donaustadion+Ulm+Germany""]"
Dreiflüssestadion,Passau,Germany,stadium,"Dreiflüssestadion, Harry Niewert Weg, Haidenhof, Passau, Bayern, 94036, Deutschland",48.5648412,13.4231497,"https://www.google.com/maps?q=48.5648412,13.4231497",20000,20000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Dreiflüssestadion"",""https://www.wikidata.org/wiki/Q259573"",""https://www.wikidata.org/wiki/Q259573#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Dreifl%C3%BCssestadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Dreifl%C3%BCssestadion+Passau+Germany"",""https://www.ticketmaster.com/search?q=Dreifl%C3%BCssestadion+Passau+Germany""]"
EgeTrans Arena,Bietigheim-Bissingen,Germany,arena,"EgeTrans Arena, 40, Schwarzwaldstraße, Ellental/Kreuzäcker, Bietigheim, Bietigheim-Bissingen, VVG der Stadt Bietigheim-Bissingen, Landkreis Ludwigsburg, Baden-Württemberg, 74321, Deutschland",48.950856,9.1207669,"https://www.google.com/maps?q=48.950856,9.1207669",4583,4583,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/EgeTrans_Arena"",""https://www.wikidata.org/wiki/Q1296985"",""https://www.wikidata.org/wiki/Q1296985#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=EgeTrans+Arena%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/EgeTrans+Arena+Bietigheim-Bissingen+Germany"",""https://www.ticketmaster.com/search?q=EgeTrans+Arena+Bietigheim-Bissingen+Germany""]"
Eilenriedehalle,Hannover,Germany,music venue,"Eilenriedehalle A, 30, Schackstraße, Zooviertel, Zoo, Mitte, Hannover, Region Hannover, Niedersachsen, 30175, Deutschland",52.3741306,9.7681528,"https://www.google.com/maps?q=52.3741306,9.7681528",,,"[""concerts"",""cultural events""]",[],[],true,http://www.hcc.de/,,,,"[""https://en.wikipedia.org/wiki/Eilenriedehalle"",""https://www.wikidata.org/wiki/Q1304031"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eilenriedehalle%2C+Germany&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1304031#P856"",""https://www.eventbrite.com/d/germany/Eilenriedehalle+Hannover+Germany"",""https://www.ticketmaster.com/search?q=Eilenriedehalle+Hannover+Germany""]"
Eilenriedestadion,Hannover,Germany,stadium,"Eilenriedestadion, Clausewitzstraße, Zooviertel, Zoo, Mitte, Hannover, Region Hannover, Niedersachsen, 30175, Deutschland",52.3766391,9.77273,"https://www.google.com/maps?q=52.3766391,9.77273",18000,18000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eilenriedestadion"",""https://www.wikidata.org/wiki/Q919493"",""https://www.wikidata.org/wiki/Q919493#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eilenriedestadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Eilenriedestadion+Hannover+Germany"",""https://www.ticketmaster.com/search?q=Eilenriedestadion+Hannover+Germany""]"
Eissporthalle Kassel,Kassel,Germany,arena,"Probonio Arena, 1, Am Auestadion, Südstadt, Kassel, Hessen, 34121, Deutschland",51.2980034,9.4823497,"https://www.google.com/maps?q=51.2980034,9.4823497",6100,6100,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eissporthalle_Kassel"",""https://www.wikidata.org/wiki/Q125910"",""https://www.wikidata.org/wiki/Q125910#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eissporthalle+Kassel%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Eissporthalle+Kassel+Kassel+Germany"",""https://www.ticketmaster.com/search?q=Eissporthalle+Kassel+Kassel+Germany""]"
Eisstadion am Pferdeturm,Hannover,Germany,arena,"Eisstadion am Pferdeturm, 7, Am Pferdeturm, Kleefeld, Buchholz-Kleefeld, Hannover, Region Hannover, Niedersachsen, 30625, Deutschland",52.372333,9.7803954,"https://www.google.com/maps?q=52.372333,9.7803954",4608,4608,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eisstadion_am_Pferdeturm"",""https://www.wikidata.org/wiki/Q743911"",""https://www.wikidata.org/wiki/Q743911#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eisstadion+am+Pferdeturm%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Eisstadion+am+Pferdeturm+Hannover+Germany"",""https://www.ticketmaster.com/search?q=Eisstadion+am+Pferdeturm+Hannover+Germany""]"
Eisstadion am Pulverturm,Straubing,Germany,arena,"Eisstadion am Pulverturm, Am Kinseherberg, Gerberviertel, Kagers, Straubing, Bayern, 94315, Deutschland",48.8830471,12.5621011,"https://www.google.com/maps?q=48.8830471,12.5621011",5800,5800,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eisstadion_am_Pulverturm"",""https://www.wikidata.org/wiki/Q1320679"",""https://www.wikidata.org/wiki/Q1320679#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eisstadion+am+Pulverturm%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Eisstadion+am+Pulverturm+Straubing+Germany"",""https://www.ticketmaster.com/search?q=Eisstadion+am+Pulverturm+Straubing+Germany""]"
Eisstadion Weißwasser,Weißwasser/Oberlausitz - Běła Woda,Germany,arena,"Weißwasser Eisstadion, Martin-Schulz-Straße, Weißwasser/Oberlausitz - Běła Woda, Weißwasser/Oberlausitz, Görlitz, Sachsen, 02943, Deutschland",51.4953271,14.6352525,"https://www.google.com/maps?q=51.4953271,14.6352525",2750,2750,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Eisstadion_Weißwasser"",""https://www.wikidata.org/wiki/Q1320663"",""https://www.wikidata.org/wiki/Q1320663#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eisstadion+Wei%C3%9Fwasser%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Eisstadion+Wei%C3%9Fwasser+Wei%C3%9Fwasser%2FOberlausitz+-+B%C4%9B%C5%82a+Woda+Germany"",""https://www.ticketmaster.com/search?q=Eisstadion+Wei%C3%9Fwasser+Wei%C3%9Fwasser%2FOberlausitz+-+B%C4%9B%C5%82a+Woda+Germany""]"
Eiswelt Stuttgart,Stuttgart,Germany,arena,"Eiswelt Stuttgart, 8, Keßlerweg, Waldau, Degerloch, Stuttgart, Baden-Württemberg, 70597, Deutschland",48.7511966,9.1852824,"https://www.google.com/maps?q=48.7511966,9.1852824",,,"[""concerts"",""esports"",""sports""]",[],[],true,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.stuttgart.de%2Fleben%2Fsport%2Fsportstaetten%2Feiswelt-stuttgart&t=1773721450,,,,"[""https://en.wikipedia.org/wiki/Eiswelt_Stuttgart"",""https://www.wikidata.org/wiki/Q19279017"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Eiswelt+Stuttgart%2C+Germany&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q19279017#P856"",""https://www.eventbrite.com/d/germany/Eiswelt+Stuttgart+Stuttgart+Germany"",""https://www.ticketmaster.com/search?q=Eiswelt+Stuttgart+Stuttgart+Germany""]"
Ernst-Abbe-Sportfeld,Jena,Germany,stadium,"Ernst Abbe Sportfeld, Roland-Ducke-Weg, Kernberge, Jena, Thüringen, 07745, Deutschland",50.9152951,11.5833258,"https://www.google.com/maps?q=50.9152951,11.5833258",12990,12990,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Ernst-Abbe-Sportfeld"",""https://www.wikidata.org/wiki/Q547985"",""https://www.wikidata.org/wiki/Q547985#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ernst-Abbe-Sportfeld%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Ernst-Abbe-Sportfeld+Jena+Germany"",""https://www.ticketmaster.com/search?q=Ernst-Abbe-Sportfeld+Jena+Germany""]"
ESV-Stadion,Ingolstadt,Germany,stadium,"ESV Stadion, Asamstraße, Ringsee, Südost, Ingolstadt, Bayern, 85053, Deutschland",48.7443091,11.4428054,"https://www.google.com/maps?q=48.7443091,11.4428054",11418,11418,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/ESV-Stadion"",""https://www.wikidata.org/wiki/Q833234"",""https://www.wikidata.org/wiki/Q833234#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=ESV-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/ESV-Stadion+Ingolstadt+Germany"",""https://www.ticketmaster.com/search?q=ESV-Stadion+Ingolstadt+Germany""]"
Europa-Park Stadion,Freiburg im Breisgau,Germany,stadium,"Europa-Park Stadion, 1, Achim-Stocker-Straße, Brühl-Industriegebiet, Brühl, Freiburg im Breisgau, Baden-Württemberg, 79108, Deutschland",48.0213778,7.829817,"https://www.google.com/maps?q=48.0213778,7.829817",34700,34700,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Europa-Park_Stadion"",""https://www.wikidata.org/wiki/Q64586775"",""https://www.wikidata.org/wiki/Q64586775#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Europa-Park+Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Europa-Park+Stadion+Freiburg+im+Breisgau+Germany"",""https://www.ticketmaster.com/search?q=Europa-Park+Stadion+Freiburg+im+Breisgau+Germany""]"
EWS Arena,Göppingen (Kernstadt),Germany,arena,"EWS Arena (Hohenstaufenhalle), 87, Nördliche Ringstraße, Oberstadt, Göppingen (Kernstadt), Göppingen, VVG der Stadt Göppingen, Landkreis Göppingen, Baden-Württemberg, 73033, Deutschland",48.710665,9.6480097,"https://www.google.com/maps?q=48.710665,9.6480097",6344,6344,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/EWS_Arena"",""https://www.wikidata.org/wiki/Q871283"",""https://www.wikidata.org/wiki/Q871283#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=EWS+Arena%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/EWS+Arena+G%C3%B6ppingen+%28Kernstadt%29+Germany"",""https://www.ticketmaster.com/search?q=EWS+Arena+G%C3%B6ppingen+%28Kernstadt%29+Germany""]"
Frankenstadion Heilbronn,Heilbronn,Germany,stadium,"Frankenstadion Heilbronn, Theresienstraße, Rosenberg, Kernstadt, Heilbronn, Baden-Württemberg, 74074, Deutschland",49.1350061,9.2035846,"https://www.google.com/maps?q=49.1350061,9.2035846",17284,17284,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Frankenstadion_Heilbronn"",""https://www.wikidata.org/wiki/Q405683"",""https://www.wikidata.org/wiki/Q405683#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Frankenstadion+Heilbronn%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Frankenstadion+Heilbronn+Heilbronn+Germany"",""https://www.ticketmaster.com/search?q=Frankenstadion+Heilbronn+Heilbronn+Germany""]"
Franz Siegel Stadion,Freiburg im Breisgau,Germany,arena,"Echte Helden Arena, 1, Ensisheimer Straße, Mooswald-Ost, Mooswald, Freiburg im Breisgau, Baden-Württemberg, 79110, Deutschland",48.0087833,7.8263689,"https://www.google.com/maps?q=48.0087833,7.8263689",5800,5800,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Franz_Siegel_Stadion"",""https://www.wikidata.org/wiki/Q1445915"",""https://www.wikidata.org/wiki/Q1445915#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Franz+Siegel+Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Franz+Siegel+Stadion+Freiburg+im+Breisgau+Germany"",""https://www.ticketmaster.com/search?q=Franz+Siegel+Stadion+Freiburg+im+Breisgau+Germany""]"
Friedrich-Ludwig-Jahn-Stadion,Neubrandenburg,Germany,stadium,"Friedrich-Ludwig-Jahn-Stadion, Badeweg, Innenstadt, Neubrandenburg, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17033, Deutschland",53.5491797,13.2605047,"https://www.google.com/maps?q=53.5491797,13.2605047",30000,30000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Friedrich-Ludwig-Jahn-Stadion"",""https://www.wikidata.org/wiki/Q123230"",""https://www.wikidata.org/wiki/Q123230#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Friedrich-Ludwig-Jahn-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Friedrich-Ludwig-Jahn-Stadion+Neubrandenburg+Germany"",""https://www.ticketmaster.com/search?q=Friedrich-Ludwig-Jahn-Stadion+Neubrandenburg+Germany""]"
Fritz-Walter-Stadion,Kaiserslautern,Germany,,"Fritz-Walter-Stadion, 1, Fritz-Walter-Straße, Betzenberg, Kaiserslautern, Rheinland-Pfalz, 67663, Deutschland",49.4345765,7.7766303,"https://www.google.com/maps?q=49.4345765,7.7766303",49780,49780,[],[],[],true,http://fck.de/en/1-fc-kaiserslautern/stadium/impressions.html,,,,"[""https://en.wikipedia.org/wiki/Fritz-Walter-Stadion"",""https://www.wikidata.org/wiki/Q154298"",""https://www.wikidata.org/wiki/Q154298#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Fritz-Walter-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q154298#P856"",""https://www.eventbrite.com/d/germany/Fritz-Walter-Stadion+Kaiserslautern+Germany"",""https://www.ticketmaster.com/search?q=Fritz-Walter-Stadion+Kaiserslautern+Germany""]"
Gazi-Stadion auf der Waldau,Stuttgart,Germany,stadium,"GAZi-Stadion auf der Waldau, Guts-Muths-Weg, Waldau, Degerloch, Stuttgart, Baden-Württemberg, 70597, Deutschland",48.7539641,9.1883711,"https://www.google.com/maps?q=48.7539641,9.1883711",11436,11436,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Gazi-Stadion_auf_der_Waldau"",""https://www.wikidata.org/wiki/Q317837"",""https://www.wikidata.org/wiki/Q317837#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Gazi-Stadion+auf+der+Waldau%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Gazi-Stadion+auf+der+Waldau+Stuttgart+Germany"",""https://www.ticketmaster.com/search?q=Gazi-Stadion+auf+der+Waldau+Stuttgart+Germany""]"
Geberit-Arena,Pfullendorf,Germany,stadium,"GEBERIT ARENA, Tiefental, Pfullendorf-Stadt, Pfullendorf, VVG der Stadt Pfullendorf, Landkreis Sigmaringen, Baden-Württemberg, 88630, Deutschland",47.9183087,9.2614193,"https://www.google.com/maps?q=47.9183087,9.2614193",10000,10000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Geberit-Arena"",""https://www.wikidata.org/wiki/Q1496834"",""https://www.wikidata.org/wiki/Q1496834#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Geberit-Arena%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Geberit-Arena+Pfullendorf+Germany"",""https://www.ticketmaster.com/search?q=Geberit-Arena+Pfullendorf+Germany""]"
Georg-Gaßmann-Stadion,Marburg,Germany,stadium,"Georg-Gaßmann-Stadion, Am Herrenfeld, Stadtwald, Ockershausen, Marburg, Landkreis Marburg-Biedenkopf, Hessen, 35037, Deutschland",50.7977922,8.7544232,"https://www.google.com/maps?q=50.7977922,8.7544232",12000,12000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Georg-Gaßmann-Stadion"",""https://www.wikidata.org/wiki/Q1503396"",""https://www.wikidata.org/wiki/Q1503396#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Georg-Ga%C3%9Fmann-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Georg-Ga%C3%9Fmann-Stadion+Marburg+Germany"",""https://www.ticketmaster.com/search?q=Georg-Ga%C3%9Fmann-Stadion+Marburg+Germany""]"
Gewandhaus,Leipzig,Germany,music venue,"Gewandhaus, 8, Augustusplatz, Zentrum, Mitte, Leipzig, Sachsen, 04109, Deutschland",51.3378075,12.3806134,"https://www.google.com/maps?q=51.3378075,12.3806134",,,"[""concerts"",""cultural events""]",[],[],true,https://www.facebook.com/sharer/sharer.php?u=https://www.gewandhausorchester.de/veranstaltung/festakt-anlaesslich-der-eroeffnung-der-leipziger-buchmesse-2026-9838/,,,,"[""https://en.wikipedia.org/wiki/Gewandhaus"",""https://www.wikidata.org/wiki/Q519613"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Gewandhaus%2C+Germany&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q519613#P856"",""https://www.eventbrite.com/d/germany/Gewandhaus+Leipzig+Germany"",""https://www.ticketmaster.com/search?q=Gewandhaus+Leipzig+Germany""]"
Glaspalast Sindelfingen,Sindelfingen (Stadt),Germany,arena,"Glaspalast, 10, Rudolf-Harbig-Straße, Sindelfingen (Stadt), Sindelfingen, Landkreis Böblingen, Baden-Württemberg, 71063, Deutschland",48.7159409,8.9837407,"https://www.google.com/maps?q=48.7159409,8.9837407",5250,5250,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Glaspalast_Sindelfingen"",""https://www.wikidata.org/wiki/Q1528893"",""https://www.wikidata.org/wiki/Q1528893#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Glaspalast+Sindelfingen%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Glaspalast+Sindelfingen+Sindelfingen+%28Stadt%29+Germany"",""https://www.ticketmaster.com/search?q=Glaspalast+Sindelfingen+Sindelfingen+%28Stadt%29+Germany""]"
Glückauf-Kampfbahn,Gelsenkirchen,Germany,stadium,"Glückauf Kampfbahn, Emscherschnellweg, Schalke-Nord, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45881, Deutschland",51.5297935,7.0796536,"https://www.google.com/maps?q=51.5297935,7.0796536",34000,34000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Glückauf-Kampfbahn"",""https://www.wikidata.org/wiki/Q479206"",""https://www.wikidata.org/wiki/Q479206#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Gl%C3%BCckauf-Kampfbahn%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Gl%C3%BCckauf-Kampfbahn+Gelsenkirchen+Germany"",""https://www.ticketmaster.com/search?q=Gl%C3%BCckauf-Kampfbahn+Gelsenkirchen+Germany""]"
Große EWE Arena,Oldenburg,Germany,arena,"große EWE Arena, 1, Maastrichter Straße, Donnerschwee, Oldenburg, Niedersachsen, 26123, Deutschland",53.1462125,8.2286555,"https://www.google.com/maps?q=53.1462125,8.2286555",8000,8000,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Große_EWE_Arena"",""https://www.wikidata.org/wiki/Q15241716"",""https://www.wikidata.org/wiki/Q15241716#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Gro%C3%9Fe+EWE+Arena%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Gro%C3%9Fe+EWE+Arena+Oldenburg+Germany"",""https://www.ticketmaster.com/search?q=Gro%C3%9Fe+EWE+Arena+Oldenburg+Germany""]"
Hans-Walter-Wild-Stadion,Bayreuth,Germany,stadium,"Hans-Walter-Wild-Stadion, Friedrich-Ebert-Straße, Hammerstatt, Östliche Hammerstatt, Hammerstatt / Sankt Georgen, Bayreuth, Bayern, 95448, Deutschland",49.9453519,11.587346,"https://www.google.com/maps?q=49.9453519,11.587346",21500,21500,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Hans-Walter-Wild-Stadion"",""https://www.wikidata.org/wiki/Q317120"",""https://www.wikidata.org/wiki/Q317120#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Hans-Walter-Wild-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Hans-Walter-Wild-Stadion+Bayreuth+Germany"",""https://www.ticketmaster.com/search?q=Hans-Walter-Wild-Stadion+Bayreuth+Germany""]"
Haus Auensee,Leipzig,Germany,music venue,"Haus Auensee, 6, Gustav-Esche-Straße, Wahren, Nordwest, Leipzig, Sachsen, 04159, Deutschland",51.3697515,12.3155489,"https://www.google.com/maps?q=51.3697515,12.3155489",,,"[""concerts"",""cultural events""]",[],[],true,https://www.facebook.com/auensee.leipzig,,,,"[""https://en.wikipedia.org/wiki/Haus_Auensee"",""https://www.wikidata.org/wiki/Q1589910"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Haus+Auensee%2C+Germany&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1589910#P856"",""https://www.eventbrite.com/d/germany/Haus+Auensee+Leipzig+Germany"",""https://www.ticketmaster.com/search?q=Haus+Auensee+Leipzig+Germany""]"
Heidewaldstadion,Gütersloh,Germany,stadium,"Ohlendorf Stadion im Heidewald, Von-Schell-Straße, Sundern, Gütersloh, Kreis Gütersloh, Nordrhein-Westfalen, 33332, Deutschland",51.8917768,8.388074,"https://www.google.com/maps?q=51.8917768,8.388074",12500,12500,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Heidewaldstadion"",""https://www.wikidata.org/wiki/Q1594264"",""https://www.wikidata.org/wiki/Q1594264#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Heidewaldstadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Heidewaldstadion+G%C3%BCtersloh+Germany"",""https://www.ticketmaster.com/search?q=Heidewaldstadion+G%C3%BCtersloh+Germany""]"
Heinz-Steyer-Stadion,Dresden,Germany,stadium,"Heinz-Steyer-Stadion, Ostra-Ufer, Friedrichstadt, Altstadt, Dresden, Sachsen, 01067, Deutschland",51.0608475,13.7262107,"https://www.google.com/maps?q=51.0608475,13.7262107",3500,3500,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Heinz-Steyer-Stadion"",""https://www.wikidata.org/wiki/Q470392"",""https://www.wikidata.org/wiki/Q470392#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Heinz-Steyer-Stadion%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Heinz-Steyer-Stadion+Dresden+Germany"",""https://www.ticketmaster.com/search?q=Heinz-Steyer-Stadion+Dresden+Germany""]"
Helios Arena,Villingen-Schwenningen,Germany,arena,"Helios Arena, 7-9, Zum Mooswäldle, Schwenningen, Villingen-Schwenningen, VVG der Stadt Villingen-Schwenningen, Schwarzwald-Baar-Kreis, Baden-Württemberg, 78054, Deutschland",48.0512378,8.5291155,"https://www.google.com/maps?q=48.0512378,8.5291155",6215,6215,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Helios_Arena"",""https://www.wikidata.org/wiki/Q1602558"",""https://www.wikidata.org/wiki/Q1602558#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Helios+Arena%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Helios+Arena+Villingen-Schwenningen+Germany"",""https://www.ticketmaster.com/search?q=Helios+Arena+Villingen-Schwenningen+Germany""]"
Helmut-Schön-Sportpark,Wiesbaden,Germany,stadium,"Helmut-Schön-Sportpark, 4, Wettinerstraße, Südost, Wiesbaden, Hessen, 65189, Deutschland",50.0697205,8.2571094,"https://www.google.com/maps?q=50.0697205,8.2571094",11000,11000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Helmut-Schön-Sportpark"",""https://www.wikidata.org/wiki/Q913383"",""https://www.wikidata.org/wiki/Q913383#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Helmut-Sch%C3%B6n-Sportpark%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Helmut-Sch%C3%B6n-Sportpark+Wiesbaden+Germany"",""https://www.ticketmaster.com/search?q=Helmut-Sch%C3%B6n-Sportpark+Wiesbaden+Germany""]"
Herbert Dröse Stadium,Hanau,Germany,stadium,"Herbert-Dröse-Stadion, Burgallee, Kesselstadt, Hanau, Hessen, 63454, Deutschland",50.1428025,8.8829756,"https://www.google.com/maps?q=50.1428025,8.8829756",16000,16000,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Herbert_Dröse_Stadium"",""https://www.wikidata.org/wiki/Q916095"",""https://www.wikidata.org/wiki/Q916095#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Herbert+Dr%C3%B6se+Stadium%2C+Germany&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/germany/Herbert+Dr%C3%B6se+Stadium+Hanau+Germany"",""https://www.ticketmaster.com/search?q=Herbert+Dr%C3%B6se+Stadium+Hanau+Germany""]"
